sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,111561.7,178.9,10229.5,,C E S C LTD.,,,16.8,40112,20120331,6064.1,318.5,5543.1,2011.8,11.7,47389.1,35.9,127315.2,3458.0,5.3
,12,2276.95,49.8,238.3,,IGARASHI MOTORS INDIA LTD.,,,0.1,40158,20120331,255.3,2.6,165.4,204.4,,2732.1,,2493.5,,-1.5
,12,102.3,0.0,2.5,,C G-V A K SOFTWARE & EXPORTS LTD.,,-0.3,,40202,20120331,3.0,0.5,-12.4,0.9,,66.0,1.5,97.7,,0.4
11.9,12,1423.55,23.9,162.0,,C H L LTD.,0.3,,,40228,20120331,55.5,12.7,45.6,16.2,,625.5,,1404.8,,-9.2
,12,0.2,,,,C H P L INDUSTRIES LTD.,,,,40234,20120331,,,,,,,,0.2,,
,12,56.35,,-2.5,,C I F C O FINANCE LTD.,,,,40255,20120331,,,-9.4,,,,,52.5,,
0.0,12,143.9,,-6.9,,C J GELATINE PRODUCTS LTD.,,,,40290,20120331,1.1,,0.1,1.1,,136.6,,229.1,,
,12,12391.15,1173.9,247.2,,C M C LTD. [MERGED],,,0.6,40470,20120331,1809.1,93.7,1433.3,519.6,92.6,9322.0,,13168.2,,3.1
0.0,12,451.15,,-44.6,,C M I LTD.,,,0.0,40497,20120331,8.0,0.4,21.6,3.8,,803.4,,511.2,,3.8
0.0,9,101.5,,3.0,,AASTHA BROADCASTING NETWORK LTD.,,-0.9,,40516,20120331,-1.7,-0.3,-8.1,-0.5,,7.9,,95.0,,
0.1,12,153.85,,0.1,,C M S FINVEST LTD.,,,,40555,20120331,,,-0.1,,,,,151.6,,
,12,254.05,,-11.6,,C P E C LTD.,,,32.0,40661,20120331,12.9,,-31.1,,,,,276.6,,
,12,1072.2,,-0.9,,JINPRABHU INFRASTRUCTURE DEVELOPMENTS LTD.,,,,40758,20120331,,,0.0,,,0.2,,1072.2,,
,12,393.85,,33.8,,COSYN LTD.,23.4,0.3,,40971,20120331,33.4,2.2,20.3,,,328.4,7.6,416.5,,-0.1
6.4,12,1471.15,51.4,103.1,,C T R MANUFACTURING INDS. LTD.,,,,41031,20120331,90.1,3.6,154.1,31.6,0.7,1613.5,,1617.8,,3.5
2.0,12,1601.9,,72.5,,CENTUM ELECTRONICS LTD.,1.4,0.1,0.1,41136,20120331,34.3,0.9,52.3,17.5,14.5,1820.7,3.9,1581.5,,8.0
,12,4386.4,0.0,307.8,,CABLE CORPN. OF INDIA LTD.,,,0.8,41168,20120331,19.2,0.9,-198.7,18.7,5.3,2070.0,,4342.1,,-0.4
,12,178.5,,-90.5,,CABOT INDIA LTD.,,,131.1,41184,20120331,-1.7,,28.2,,,70.9,,123.0,,-1.7
5087.5,12,26891.6,326.4,2018.8,,MONDELEZ INDIA FOODS PVT. LTD.,,17.3,3.0,41222,20121231,1616.7,53.7,3034.6,1219.6,165.1,42628.1,,29873.5,,-0.3
,12,42907.5,814.0,3717.0,,CADILA HEALTHCARE LTD.,,,16.0,41246,20120331,2837.0,54.0,6575.0,1849.0,3584.0,27474.0,27.0,49470.0,,75.0
0.3,12,118.25,,3.1,,CALCOM VISION LTD.,0.0,,0.0,41332,20120331,3.4,0.2,-2.0,1.7,1.5,210.9,,117.1,,
42.4,15,4032.1,-3.1,639.4,,JYOTHY CONSUMER PRODUCTS LTD. [MERGED],,,259.3,41355,20120331,-12.8,-13.1,-605.7,-2.2,0.1,4624.3,,3531.5,,-7.4
,12,1899.95,,128.4,,CALIFORNIA SOFTWARE CO. LTD.,0.2,,,41557,20120331,0.3,0.1,-652.2,,,193.6,,1562.5,,
,12,7832.85,0.0,38.7,,CALS REFINERIES LTD.,-0.7,,859.3,41595,20120331,-83.4,-0.6,-2684.2,,,,,6532.6,,-2.2
24.5,12,1960.25,-17.3,78.6,,CAMLIN FINE SCIENCES LTD.,-1.6,,17.9,41761,20120331,140.6,3.3,101.4,43.3,15.0,2562.1,0.9,2125.7,,8.3
207.7,12,2312.35,0.0,-273.6,,KOKUYO CAMLIN LTD.,,,0.1,41764,20120331,59.2,-1.2,13.4,59.6,5.0,3982.2,1.3,2619.1,,-0.5
,12,1707.65,0.6,142.5,,CAMPHOR & ALLIED PRODUCTS LTD.,,,0.0,41793,20120331,2.9,0.1,21.2,-1.3,6.0,2178.7,,2010.1,,3.5
0.4,12,1424.0,40.8,101.5,,CAMSON BIO TECHNOLOGIES LTD.,0.5,,,41809,20120331,96.6,0.5,207.2,53.1,165.1,1122.4,0.3,1533.7,,1.4
6.3,12,25218.8,-2.5,741.2,,CAN FIN HOMES LTD.,1.7,,6.5,41823,20120331,4.5,5.5,437.6,,,,,27514.1,,-0.2
,12,36.3,,1.5,,MEGLON INFRA-REAL (INDIA) LTD.,,,,41832,20120331,,,-0.4,,,1.9,,35.8,,
266.7,12,3532692.45,196.3,162852.2,,CANARA BANK,,,21.3,41860,20120331,1722.3,1526.0,32827.1,,,,,3744671.2,,
,12,65.1,0.0,48.9,,CANARA STEEL LTD.,,0.0,,41881,20120331,,,8.1,,,15.3,,68.2,,
,12,35.4,,-0.7,,CAPFIN INDIA LTD.,,,,42119,20120331,,,0.4,,,,,35.6,,
17.6,12,1838.4,14.7,184.3,,C H D DEVELOPERS LTD.,0.0,,,42168,20120331,30.5,17.3,42.0,1.0,,657.2,1.6,2215.1,,-4.1
,12,79.95,,-26.1,,CAPITAL TRADE LINKS LTD.,,,,42217,20120331,,,0.1,,,,,95.1,,
0.1,12,176.45,,48.1,,CAPITAL TRUST LTD.,-0.8,,1.4,42219,20120331,-0.9,-0.8,1.8,-1.0,,,,153.4,,1.7
0.2,12,840.5,24.8,239.0,,CAPLIN POINT LABORATORIES LTD.,0.0,0.0,,42236,20120630,37.8,2.4,81.9,8.0,5.8,1064.0,0.0,1041.6,,2.6
0.1,12,49.6,,-0.9,,CAPMAN FINANCIALS LTD.,,,,42240,20120331,,,3.5,,,,,52.0,,
,12,55.4,,2.1,,CAPRICORN SYSTEMS GLOBAL SOLUTIONS LTD.,0.8,,,42277,20120331,2.4,0.3,0.1,0.7,,23.8,,55.8,,0.6
,12,1325.25,0.0,34.1,,CAPRIHANS INDIA LTD.,,,2.7,42306,20120331,-0.6,-1.7,71.4,1.3,1.5,2112.3,0.0,1343.7,,-0.2
0.5,12,303.0,0.4,,,CAPTAIN POLYPLAST LTD.,0.3,0.1,,42355,20120331,21.9,0.5,13.5,19.7,,520.8,,333.9,,0.9
,12,22631.6,372.8,286.2,,GRAPHITE INDIA LTD.,,,0.3,42434,20120331,1400.6,4.5,2378.9,1008.1,2.5,17420.2,0.3,24611.4,,14.8
60.8,12,9790.4,79.7,1328.5,,CARBORUNDUM UNIVERSAL LTD.,,,12.9,42443,20120331,510.5,6.1,1466.7,409.1,40.0,12020.2,0.0,10085.6,,14.6
54.8,12,1585.55,-13.1,12.9,,C L EDUCATE LTD.,1.3,,0.0,42521,20120331,105.7,-1.1,-56.3,-0.3,,948.6,0.0,1724.7,,1.7
,12,716.15,5.9,45.3,,CARNATION INDUSTRIES LTD.,0.3,6.8,,42682,20120331,46.9,0.1,9.3,33.7,,936.1,0.0,814.2,,0.0
391.3,12,2963.6,1.9,587.6,,ZYDUS WELLNESS LTD.,,,0.0,42684,20120331,17.0,-0.2,676.8,10.0,,2102.7,,3187.0,,4.5
1127.0,12,14463.65,47.3,4671.6,,CASTROL INDIA LTD.,,,,42974,20121231,221.2,-23.2,4473.9,195.9,85.8,37387.0,1.2,14902.6,,0.0
,12,149.85,,102.7,,CASTRON TECHNOLOGIES LTD.,,,,42980,20120331,1.0,0.3,7.2,0.6,,301.4,,166.2,,0.1
17.6,12,1820.2,,55.6,,SREELEATHERS LTD.,,0.0,0.0,42995,20120331,0.5,0.3,45.1,,,442.7,,1826.6,,0.2
,12,883.9,4.1,3.1,,CAT TECHNOLOGIES LTD.,0.3,,,42997,20120331,4.8,0.2,-4.8,,,75.2,0.2,885.0,,0.0
0.3,12,206.0,,18.9,,CATVISION LTD.,0.4,,,43062,20120331,9.9,0.3,11.7,2.3,,318.6,0.8,222.4,,6.1
,12,477.0,-14.5,1726.7,,C F L CAPITAL FINANCIAL SERVICES LTD.,,,14.6,43152,20120331,-17.3,-0.1,-1686.4,-2.6,,0.5,,469.3,,-0.1
424.4,12,29570.7,186.7,70.8,,CEAT LTD.,,,,43155,20120331,2300.2,30.0,75.4,2021.5,110.9,48276.6,36.7,30858.2,,-3.5
,12,399.65,,3.7,,CEEJAY FINANCE LTD.,-0.9,,,43227,20120331,0.1,0.2,28.7,,,,0.2,415.9,,0.6
0.2,12,1592.35,7.6,160.6,,EXEDY INDIA LTD.,0.8,8.6,,43235,20120331,157.1,4.9,-312.9,132.3,,2399.5,0.1,1530.9,,2.8
,12,315.95,-0.7,0.5,,CEENIK EXPORTS (INDIA) LTD.,,,,43250,20120331,-0.7,,2.7,,,45.4,,319.9,,0.0
,12,494.25,,,,S P S FINQUEST LTD.,,,,43251,20120331,,,10.6,,,0.1,,552.3,,
,12,219.5,,15.1,,CEETA INDUSTRIES LTD.,0.3,,,43258,20120331,1.1,0.1,27.6,,,30.6,,212.2,,0.7
,12,1520.15,5.3,52.7,,CELEBRITY FASHIONS LTD.,1.1,0.0,0.0,43288,20120331,-32.2,0.2,-136.7,-40.6,,2111.7,1.8,1487.5,,0.0
,12,260.45,0.0,44.2,,CENLUB INDUSTRIES LTD.,,0.0,2.9,43406,20120331,-2.0,0.7,24.6,-0.3,,355.8,0.0,285.0,,-0.1
0.6,12,429.8,7.4,9.4,,CENTENIAL SURGICAL SUTURE LTD.,,,,43443,20120331,7.8,0.5,15.1,0.9,,548.9,0.0,429.4,,-1.0
352.2,12,2181822.8,115.3,32834.0,,CENTRAL BANK OF INDIA,,,,43461,20120331,2114.9,1999.6,5330.4,,,,,2300593.2,,
0.1,12,3281.7,0.0,290.2,,CENTRAL DEPOSITORY SERVICES (INDIA) LTD.,,,0.3,43479,20120331,6.2,3.0,474.6,5.0,,,0.2,3478.9,,-2.0
,12,11.95,,-0.4,,CENTRAL PROVINCES RAILWAYS CO. LTD.,,,,43535,20120331,,,-0.1,,,,,11.9,,
,12,9.0,,-3.2,,CENTRON INDUSTRIAL ALLIANCE LTD.,0.0,,3.0,43596,20120331,,,0.5,,,0.5,,7.4,,0.0
0.1,12,3645.4,,-266.8,,CENTRUM CAPITAL LTD.,2.5,,,43600,20120630,6.8,0.5,-97.3,,,,0.2,4097.6,,2.1
,12,19.6,,0.1,,ARUNJYOTI BIO VENTURES LTD.,,,,43634,20120331,0.2,0.2,0.1,,,,,19.6,,
,12,13491.35,190.4,1448.2,,CENTURY ENKA LTD.,,,10.2,43677,20120331,1454.6,-1.0,87.8,1264.9,20.6,18256.3,,13321.5,,0.3
,12,964.4,3.2,55.4,,CENTURY EXTRUSIONS LTD.,,,,43681,20120331,7.7,0.3,32.0,3.6,,2136.7,0.3,975.6,,-0.2
35.9,12,3169.0,47.6,292.3,,MERINO INDUSTRIES LTD.,,,7.4,43709,20120331,229.7,3.2,142.8,164.4,,4506.6,11.2,3404.5,,3.3
329.1,12,7288.3,98.5,237.4,,CENTURY PLYBOARDS (INDIA) LTD.,8.0,7.6,3.5,43729,20120331,344.0,6.8,600.9,153.9,,12051.7,4.6,8275.6,,19.3
116.7,12,72664.55,1746.1,3486.7,,CENTURY TEXTILES & INDS. LTD.,,266.5,28.5,43750,20120331,19005.1,48.8,221.3,16869.6,64.9,54127.6,10.8,80649.0,118.5,12.2
,12,1552.55,-28.0,-1540.6,,CEPHAM MILK SPECIALITIES LTD.,0.1,,1.1,43774,20120331,-421.2,,57.9,-393.3,,5747.5,,2397.3,,
15.1,12,1329.1,,-131.1,,CEREBRA INTEGRATED TECHNOLOGIES LTD.,0.7,0.8,,43807,20120930,54.7,2.1,38.3,0.5,,951.3,,1694.9,,0.0
0.1,12,71.2,,1.7,,CETHAR INDUSTRIES LTD.,,,0.0,43834,20120331,,,-1.1,,,,,62.1,,
,12,39.8,,,,CHAIN IMPEX LTD.,,,,43931,20120331,,,0.0,,,0.4,,39.8,,
,12,486.7,,-117.7,,V K S PROJECTS LTD.,0.1,,,43961,20120331,3.1,2.5,56.2,0.5,,1440.8,,632.5,,0.0
,12,5.95,,,,CHAKAN VEGOILS LTD.,,,,44030,20120331,,,-0.4,,,,,5.7,,
,12,304.05,,0.0,,CIGNITI TECHNOLOGIES LTD.,0.6,,,44042,20120331,8.2,7.1,3.9,,,102.4,,441.2,,0.5
0.1,12,0.5,,-0.1,,CHAMAK HOLDINGS LTD.,,,,44169,20120331,,,0.1,,,0.3,,0.6,,
3.7,12,1041.85,4.3,-18.8,,CHAMAN LAL SETIA EXPORTS LTD.,,,0.0,44185,20120331,20.5,0.8,69.3,8.8,,2175.4,,1095.6,,6.6
,12,147.4,,-0.9,,CHAMBAL BREWERIES & DISTILLERIES LTD.,,,,44215,20120331,,,0.5,,,40.3,,147.8,,
,12,55811.05,-114.3,-5833.3,,CHAMBAL FERTILISERS & CHEMICALS LTD.,,,28.0,44220,20120331,1493.9,-1.4,2472.9,109.4,1.9,64801.7,6.6,63355.7,,1453.4
,12,2400.65,,-166.9,,WEIZMANN FOREX LTD.,3.6,,8.9,44390,20120331,12.8,7.1,204.2,-8.5,,20.5,1.1,2632.5,,12.8
,12,275.35,-7.2,4.3,,CHANDNI TEXTILES ENGG. INDS. LTD.,,,3.0,44665,20120331,-2.4,0.2,3.7,,,738.8,,321.1,,4.6
0.1,12,238.15,,14.7,,CHANDRA PRABHU INTL. LTD.,0.0,0.4,0.0,44742,20120331,0.5,0.1,11.1,0.0,,702.9,,274.0,,0.0
,12,386.7,,0.1,,REGENT ENTERPRISES LTD.,,,,44926,20120331,0.4,,-0.8,,,1.2,,385.6,,0.4
,12,2.75,,-0.4,,ANTARIKSH INDUSTRIES LTD.,0.1,,,44984,20120331,0.1,,-0.2,,,,,2.6,,
,12,1560.0,,,,IRIS MEDIAWORKS LTD.,,,,44992,20120331,,,-8.1,,,569.3,,1906.8,,
,12,22.95,,0.4,,CHARMS INDUSTRIES LTD.,,,,45191,20120331,,,0.5,,,10.4,,22.5,,
0.1,12,207.8,,-41.4,,CHARTERED CAPITAL & INVST. LTD.,,,,45214,20120331,,,15.0,,,1.7,,209.5,,
0.6,12,1234.1,,14.1,,CHARTERED LOGISTICS LTD.,0.8,,0.7,45216,20120331,133.1,1.1,59.8,0.9,,2569.6,,1387.0,,130.3
0.6,12,196.0,0.0,-1.9,,CHASE BRIGHT STEEL LTD.,,,0.0,45264,20120331,2.0,0.2,7.0,0.8,,447.6,,209.9,,1.0
0.9,12,875.85,64.3,112.5,,CHEMBOND CHEMICALS LTD.,2.8,2.3,,45635,20120331,90.2,4.4,71.2,7.6,4.6,1707.5,5.7,979.1,,3.1
,12,63.15,-9.7,,,STANDARD SHOE SOLE & MOULD (INDIA) LTD.,,,,45657,20120331,-98.2,-6.0,712.6,-80.8,,1.2,,10.9,,
1.1,12,1439.95,0.0,56.8,,CHEMFAB ALKALIS LTD. [MERGED],,,0.1,45690,20120331,-26.1,-1.2,74.7,-25.2,,864.1,,1506.1,,0.3
,12,5.9,,,,CHEMICOAT LTD.,,,,45743,20120331,,,0.1,,,0.3,,5.9,,
,12,150.85,0.2,16.3,,CHEMISYNTH (VAPI) LTD.,,,0.2,45758,20120331,1.8,,0.3,1.6,,93.7,,144.7,,
,12,45.75,,-14.9,,CHEMO-PHARMA LABORATORIES LTD.,,,,45833,20120331,,,8.5,,,,,48.1,,
,12,21438.1,54.6,2394.4,,CHEMPLAST SANMAR LTD.,,,16.9,45862,20120331,347.7,6.0,-519.5,-129.2,,23014.8,,20744.2,,416.8
,12,,0.0,-13.8,,CHEMTECH INDUSTRIAL VALVES LTD.,0.0,0.0,,45898,20120331,,,9.1,0.0,,166.5,,234.6,,0.0
14.9,12,145561.15,35.7,15672.1,,CHENNAI PETROLEUM CORPN. LTD.,,,1.3,46009,20120331,6450.4,17.2,618.3,6302.5,40.8,453940.3,2.0,155378.5,27.1,16.1
,18,1151.3,1.2,131.9,,CHESLIND TEXTILES LTD. [MERGED],0.1,,,46134,20120930,8.7,1.1,-308.7,6.8,,2493.2,,1151.3,,-0.5
,12,203.45,,-5.2,,TOYAM INDUSTRIES LTD.,,,,46281,20120331,,,0.1,,,6.0,,201.9,,
142.7,12,23111.0,399.0,5278.9,,CHETTINAD CEMENT CORPN. PVT. LTD.,,,,46286,20120331,7166.5,4.5,1880.0,6541.5,7.2,23461.7,,25443.5,148.3,13.1
,12,2572.1,56.9,231.3,,CHEVIOT CO. LTD.,,2.2,,46309,20120331,97.4,-0.2,288.7,35.8,,2949.7,0.7,3357.0,,2.0
,12,32.2,,,,SADHNA BROADCAST LTD.,,,,46951,20120331,,,,,,,,32.2,,
0.1,12,379.4,,-86.5,,C C L INTERNATIONAL LTD.,0.1,,0.9,46953,20120331,49.5,0.2,9.2,49.7,,720.0,,606.7,,0.2
4.0,12,230.5,,,,SHANTI EDUCATIONAL INITIATIVES LTD.,,,,46962,20120331,20.0,0.6,-1.6,0.1,,118.3,0.2,255.2,,
0.1,12,7.1,,-0.3,,CHITRADURGA SPINTEX LTD.,,,,47026,20120331,-3.0,,-0.7,-3.0,,0.1,,6.8,,
,12,560.6,12.0,85.2,,CHOICE INTERNATIONAL LTD.,-7.9,,,47174,20120331,19.1,20.4,9.9,,,17.3,-5.4,554.5,,
,12,84.95,,0.5,,EAST BUILDTECH LTD.,,,1.0,47199,20120331,2.6,,2.2,,,21.7,,81.7,,2.6
,12,0.35,,0.4,,CHOKHANI GLOBAL EXPRESS LTD.,,,,47204,20120331,,,0.4,,,0.6,,0.3,,
,12,137.65,,-5.0,,CHOKHANI INTERNATIONAL LTD.,,,,47206,20120331,,,-4.9,,,,,135.1,,
,12,218.05,,27.6,,CHOKHANI SECURITIES LTD.,,,,47214,20120331,,,11.0,,,,,222.1,,
,12,145.45,,,,AJEL LTD.,,,,47227,20120331,2.5,,1.1,,,64.2,0.0,160.4,,2.5
0.1,12,310.55,0.8,39.6,,CHOKSI LABORATORIES LTD.,1.7,0.2,,47245,20120331,15.7,0.6,10.1,10.6,,167.0,0.0,317.0,,1.8
,12,847.3,0.0,-10.2,,CHOKSI TUBE CO. LTD.,,,,47252,20120630,,,-24.9,0.0,,0.8,,838.2,,0.0
74.8,12,116682.05,46.2,-26505.5,,CHOLAMANDALAM INVESTMENT & FINANCE CO. LTD.,,,0.0,47318,20120331,282.2,56.9,1725.4,53.7,,108.6,35.9,135662.3,,14.4
,12,342.35,6.2,2.9,,CHORDIA FOOD PRODUCTS LTD.,,,,47406,20120331,14.0,1.4,20.5,5.9,,289.9,,361.8,,-0.3
,12,2406.45,,125.0,,CHOWGULE STEAMSHIPS LTD.,,,0.3,47542,20120331,-5.5,-6.5,-166.0,,,227.1,,2253.3,,-2.7
0.3,12,3367.05,0.0,-583.3,,CHROMATIC INDIA LTD.,,,,47601,20120331,3.9,0.3,8.5,3.8,,1202.8,,3571.5,,-0.2
0.1,12,236.8,,46.1,,CIL SECURITIES LTD.,0.2,0.3,0.1,47757,20120331,0.4,0.1,6.7,,,1.2,0.2,252.1,,-0.4
1.8,12,2268.95,7.2,578.8,,CIMMCO LTD.,0.0,,,47769,20120331,13.7,,41.9,5.2,,2396.3,0.9,3091.9,,0.4
,12,25.45,,0.4,,CINDRELLA FINANCIAL SERVICES LTD.,,,,47790,20120331,,,-0.3,,,0.2,,25.3,,
,12,74.15,1.8,7.5,,CINDRELLA HOTELS LTD.,0.2,0.7,0.0,47792,20120331,14.3,0.5,2.4,0.8,,33.7,,77.1,,-0.7
0.0,12,28.7,,-4.3,,CINERAD COMMUNICATIONS LTD.,,,,47821,20120331,0.1,0.1,-5.8,,,,,25.8,,
0.4,12,982.35,,44.7,,CINEVISTA LTD.,0.1,0.1,,47834,20120331,2.6,2.3,0.1,5.8,4.8,360.3,-4.8,1936.9,,-0.9
,12,93037.2,731.3,16450.9,,CIPLA LTD.,,,11.6,47858,20120331,3697.1,202.0,11239.6,2740.0,3064.3,70775.6,,96371.9,,3.3
,12,653.4,5.5,30.9,,CIRCUIT SYSTEMS (INDIA) LTD.,0.2,,,47895,20120331,18.5,,4.0,13.9,,325.9,,626.7,,-1.1
,12,52.7,,0.0,,CISTRO TELELINK LTD.,,,,47940,20120331,,,-0.2,,,0.9,,52.7,,
,12,34.05,,-0.2,,CITI PORT FINANCIAL SERVICES LTD.,,,,47972,20120331,,,0.3,,,,,34.2,,
1.4,12,66.05,0.8,-4.1,,CITIZEN INFOLINE LTD.,2.8,,,48052,20120331,2.5,,0.3,,,58.8,,68.3,,-1.1
,12,74.3,,0.6,,CITIZEN YARNS LTD.,,,,48066,20120331,-1.4,,0.3,,,17.4,,73.1,,
,12,,0.0,-0.6,,CITRIC INDIA LTD.,,,,48078,20120331,,,-1.3,0.0,,0.6,,4.2,,
,12,116.85,,-2.3,,CITURGIA BIOCHEMICALS LTD.,,,,48093,20120331,,,-10.3,,,,,113.1,,
0.0,12,56.4,,2.7,,CITY ONLINE SERVICES LTD.,0.1,,,48154,20120331,0.2,,2.0,0.1,,54.9,,59.3,,0.0
195.9,12,164710.85,10.4,7356.9,,CITY UNION BANK LTD.,,,1.5,48177,20120331,427.6,417.2,2802.5,,,,,183506.6,,
0.3,12,37.5,,-77.9,,CITYMAN LTD.,,,,48194,20120331,,,-4.3,,,,,73.6,,
0.6,12,5966.6,,,,CLASSIC DIAMONDS (INDIA) LTD.,0.1,0.0,,48367,20120331,-17.3,-1.0,-303.9,-10.9,,2313.7,,5715.3,,-5.5
,12,68.2,3.3,-5.6,,CLASSIC ELECTRICALS LTD.,,,,48375,20120331,2.1,,2.8,-1.5,,5.3,,71.3,,
,12,48.35,,-0.1,,CLASSIC FILAMENTS LTD.,,,,48389,20120331,,,0.0,,,0.2,,48.3,,
,12,26.8,,-0.1,,CLASSIC GLOBAL FINANCE & CAPITAL LTD.,,,,48405,20120331,,,0.0,,,,,26.7,,
,12,,,,,CLASSIC LEASING & FINANCE LTD.,,,,48433,20120331,,,0.0,,,,,105.4,,
,12,138.5,,-0.2,,CLIO INFOTECH LTD.,,,,48681,20120331,,,-2.0,,,,,137.9,,
0.1,12,4176.85,1.2,378.3,,CLUTCH AUTO LTD.,0.1,8.2,,48770,20120331,-29.6,0.9,78.1,-40.0,6.7,2458.9,,4569.5,,0.0
61.4,12,292048.6,51.8,92883.5,-0.6,COAL INDIA LTD.,,,0.2,48799,20120331,88.6,3.9,80651.0,29.8,,6738.0,,307229.7,,3.7
0.1,12,371.2,,41.9,,COASTAL ROADWAYS LTD.,,,0.0,48859,20120331,-8.6,0.2,9.5,,,918.0,,353.7,,-8.8
,12,311.0,-0.3,39.0,,COASTAL CORPORATION LTD.,0.0,,,48869,20120331,45.4,0.2,46.9,0.4,,760.7,,389.4,,22.8
,12,4793.15,16.9,30.3,,D I C INDIA LTD.,-1.2,,,48886,20121231,252.7,-1.1,215.0,216.8,23.6,7959.7,21.7,5312.2,,-0.4
,12,237.5,2.8,141.5,,COCHIN MALABAR ESTATES & INDS. LTD.,,,36.0,48941,20120331,19.8,0.1,52.9,0.0,,204.9,0.5,636.8,,-0.2
2.0,12,1090.65,,533.0,,COCHIN MINERALS & RUTILE LTD.,,,0.2,48943,20120331,9.7,1.0,570.8,0.6,0.1,2392.3,,1495.7,,8.1
9.9,12,26450.0,22.1,2637.0,,COCHIN SHIPYARD LTD.,,0.3,,48960,20120331,146.3,7.2,1723.3,102.0,,14264.3,1.1,26829.0,8.7,4.9
1.7,12,944.55,,-135.9,,H O V SERVICES LTD.,1.2,,,48995,20121231,1.6,0.3,14.2,,,115.5,0.1,997.7,,
,12,32.0,,0.0,,COIMBATORE LAKSHMI INVST. & FINANCE CO. LTD.,,,,49069,20120331,,,-0.3,,,,,32.0,,
2629.6,12,15863.35,17.2,4028.4,,COLGATE-PALMOLIVE (INDIA) LTD.,,,2.9,49138,20120331,333.2,16.6,4464.7,299.4,50.3,28055.4,,16804.1,,
0.1,12,105.1,,3.0,,COLINZ LABORATORIES LTD.,,,0.0,49144,20120331,0.4,,1.1,,,70.5,,105.4,,0.4
,12,201.35,,-5.0,,SPHERE GLOBAL SERVICES LTD.,11.6,3.3,,49194,20120630,3.2,-11.4,-156.4,,,3.9,,165.3,,-0.3
,12,8207.55,31.8,765.8,,CLARIANT CHEMICALS (INDIA) LTD.,,,95.3,49262,20121231,156.5,-18.9,1013.0,129.2,,11701.9,,8317.3,,14.4
,6,92.9,29.8,-1.0,,COMBAT DRUGS LTD.,0.4,1.7,,49340,20120331,42.0,0.8,-4.1,9.3,,9.3,,90.8,,
0.1,12,1034.1,24.0,-365.5,,COMFORT INTECH LTD.,0.0,,,49470,20120331,23.2,0.1,20.8,,,1.6,,1163.7,,-0.9
,12,3972.65,318.6,567.5,,COMMERCIAL ENGINEERS & BODY BUILDERS CO. LTD.,1.6,1.6,0.0,49545,20120331,1411.5,3.7,408.0,1052.2,,6596.8,0.3,4673.9,,2.4
0.2,12,821.85,,-630.0,,URJA GLOBAL LTD.,0.0,,,49571,20120331,,,7.2,,,1054.6,,1170.6,,
,12,520.4,,-1.2,,C T I L LTD.,,,,49638,20120331,0.4,,3.9,,,154.4,,550.2,,0.4
0.1,12,1431.05,,,,C D I INTERNATIONAL LTD.,,,,49649,20120331,,,-0.7,,,,,1480.0,,0.0
,12,60.3,,,,COMPACT INTERNATIONAL LTD.,,,,49659,20120331,,,0.0,,,2.7,,60.3,,
0.1,12,107.3,,11.7,,DECILLION FINANCE LTD.,,,,49688,20120331,,,-0.1,,,,,107.0,,
5.1,12,1197.25,32.8,72.8,,COMPETENT AUTOMOBILES CO. LTD.,,0.0,0.0,49733,20120331,62.3,5.2,72.8,9.9,,6786.5,,1242.5,,10.5
,12,3937.55,48.9,-378.0,,COMPUAGE INFOCOM LTD.,4.8,,,49856,20120331,117.3,60.6,102.1,,,15444.4,,4387.2,,3.0
0.9,12,1716.8,,178.9,,COMPUCOM SOFTWARE LTD.,,,0.0,49862,20120331,7.3,1.3,110.9,1.8,,699.5,,1672.8,,-2.1
0.2,12,475.95,,-6.1,,COMPUTER POINT LTD.,,,,49957,20120331,-81.3,-81.3,-14.1,,,296.2,,441.9,,
,12,207.6,0.3,3.0,,CONART ENGINEERS LTD.,0.0,,,50063,20120331,-0.3,0.1,8.1,0.2,,265.2,,199.0,,-0.9
0.0,12,224.45,8.7,-32.1,,CONCORD DRUGS LTD.,,,,50188,20120331,18.6,,15.9,9.7,,276.7,,300.2,,
0.0,12,86.0,,-7.4,,CONFIDENCE FINANCE & TRDG. LTD.,0.0,,,50293,20120331,,,3.0,,,,,159.3,,0.0
,12,18.35,,0.0,,CONSECUTIVE INVESTMENTS & TRDG. CO. LTD.,,,,50407,20120331,,,-0.1,,,,,17.4,,
,12,104.3,,30.6,,MEGRI SOFT LTD.,1.1,,,50435,20120331,8.3,2.0,22.0,,,64.8,0.9,117.0,,4.3
,12,24512.6,,-208.9,,CONSOLIDATED CONSTRUCTION CONSORTIUM LTD.,,,,50445,20120331,290.4,8.1,37.7,234.9,,11622.7,,26111.8,,-1.2
