sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,17275.05,1.8,1224.1,,EMCO LTD.,,,,67523,20160331,-12.1,1.5,-254.0,-8.0,,8379.9,0.1,17712.2,,-7.5
0.8,12,770.15,,26.2,,EMGEE CABLES & COMMUNICATIONS LTD.,0.1,,,67668,20160331,17.5,0.2,6.2,16.3,,1634.1,,925.1,,0.9
13.4,12,2083.0,,498.4,,EMKAY GLOBAL FINANCIAL SERVICES LTD.,0.4,,0.2,67761,20160331,0.4,-1.9,98.1,,,63.3,2.6,2053.8,,3.7
1.0,12,738.15,-0.8,51.9,,EMKAY TAPS & CUTTING TOOLS LTD.,0.4,,,67764,20160331,46.1,0.8,140.5,44.8,,497.8,,807.3,,0.1
,12,1608.2,24.1,366.6,,EMMBI INDUSTRIES LTD.,0.5,0.2,,67798,20160331,124.0,5.0,106.0,80.2,14.7,2176.7,,1651.1,,0.2
0.1,12,23.55,-18.1,4.0,,EMMESSAR BIOTECH & NUTRITION LTD.,,,,67807,20160331,-18.0,0.1,-4.7,,,21.9,,22.7,,
0.5,12,6496.9,,465.4,,EMPEE DISTILLERIES LTD.,,,,67825,20160331,-7.7,0.3,17.2,,,8948.4,,6629.1,,
0.4,12,4643.95,156.4,3.2,,EMPEE SUGARS & CHEMICALS LTD.,,,3.3,67834,20160331,151.7,,-1074.0,0.4,,523.1,,4375.6,,-5.1
,12,4742.85,848.0,437.8,,EMPIRE INDUSTRIES LTD.,,,1.8,67872,20160331,908.8,19.2,306.5,26.4,,3964.8,8.7,5186.5,,6.5
,12,1728.6,,-26.9,,PRABHAV INDUSTRIES LTD.,,,,67897,20160331,,,1.8,,,351.0,,1830.9,,
0.4,12,42.85,,-6.9,,ENBEE TRADE & FINANCE LTD.,-0.1,,,68048,20160331,-1.6,,0.8,-1.5,,,,63.9,,
,12,7471.05,9.4,5.5,,LLOYDS STEELS INDS. LTD.,0.1,,,68091,20160331,9.6,0.1,6.4,,,1241.1,,5686.6,,
,12,17.65,,-0.3,,ENCORE SOFTWARE LTD.,,,,68102,20160331,,,-15.0,,,,,16.5,,
,12,2016.45,,40.5,,ENERGY DEVELOPMENT CO. LTD.,,,,68201,20160331,0.2,0.1,16.1,,,1348.0,0.1,2520.7,,
59.4,12,46333.0,196.0,884.6,,ENGINEERS INDIA LTD.,51.4,,0.1,68332,20160331,319.5,19.4,2583.1,,169.2,14948.6,52.7,46596.3,,
,12,4042.15,16.7,603.5,,E I C L LTD.,,,,68343,20160331,81.6,-0.7,273.9,50.8,22.3,4715.3,1.2,3898.1,,0.3
,18,6798.1,6.1,-1221.0,,HINDUJA FOUNDRIES LTD. [MERGED],,2.4,0.6,68477,20160331,186.7,12.7,-3942.5,172.0,,9515.5,,8682.1,,-6.5
,12,197.55,,94.1,,ANAR INDUSTRIES LTD.,2.3,,,68528,20160331,28.2,1.1,-2.3,,,221.9,,286.4,,3.5
,9,337.05,,-0.4,,ENSA STEEL INDS. LTD.,,,,68547,20160331,,,-1.3,,,2.4,,336.4,,
,12,166.95,,-20.9,,ENTERPRISE INTERNATIONAL LTD.,,,1.8,68609,20160331,1.1,,0.7,,,274.2,,143.7,,1.1
,12,11281.55,,1087.0,,ENTERTAINMENT NETWORK (INDIA) LTD.,19.8,,,68623,20160331,1621.7,0.7,1000.0,22.5,,4933.7,3.1,13305.1,,0.9
0.2,12,90196.6,,6269.6,,ERA INFRA ENGG. LTD.,0.3,,,68920,20160331,21.3,0.7,-13116.4,20.8,,12022.4,,88129.3,,-0.5
,12,5160.1,-23.6,58.9,,APEX BUILDSYS LTD.,-2.3,,0.9,68925,20160331,-31.7,-3.9,-1149.9,-1.1,,911.9,,4628.3,,-0.8
,12,233.9,,51.2,,ESAAR (INDIA) LTD.,,,,69054,20160331,-13.0,,-27.3,-13.0,,,,206.8,,
,12,3885.3,15.8,181.9,,ESAB INDIA LTD.,,,,69059,20160331,-22.6,0.4,283.4,-37.4,,4949.7,4.3,3970.6,,-5.7
0.1,12,164.9,,11.1,,ESCORTS FINANCE LTD.,,,,69123,20160331,-0.8,-0.8,3.6,,,,,163.9,,
0.4,12,2467.0,,,,ESKAY K'N'IT (INDIA) LTD.,,,,69244,20160331,,,-772.7,,,831.1,,2223.7,,
,12,673031.1,262.7,64134.7,,ESSAR OIL LTD.,,,,69497,20160331,3703.0,40.4,21622.9,4957.8,10.1,662325.7,76.5,711034.5,,-1.5
,12,34442.8,,135.1,,ESSAR PORTS LTD.,,,,69503,20160331,,,-1444.2,,,545.1,,34492.2,,
,12,622734.55,8643.6,-65060.4,,ESSAR STEEL INDIA LTD.,-593.7,,2655.2,69506,20160331,19528.1,2.6,-58001.4,11505.2,,149450.8,11.9,681320.5,,-41.5
,12,9694.1,69.3,1594.2,,ESSEL PROPACK LTD.,,,470.3,69565,20160331,485.5,58.4,1125.0,350.7,50.9,8174.5,2.9,9307.6,,
0.1,12,55.9,,9.6,,SQUARE FOUR PROJECTS INDIA LTD.,,,,69628,20160331,1.9,,0.3,,,,,53.8,,
,12,7147.9,19.0,814.1,,ESTER INDUSTRIES LTD.,,,2.0,69826,20160331,153.2,17.3,45.6,58.1,,8406.0,0.5,7073.8,,6.1
159.8,12,10451.35,399.0,1005.0,,EVEREST INDUSTRIES LTD.,,,3.1,69905,20160331,519.9,23.0,353.1,82.0,12.5,13976.1,3.5,10512.4,,-0.7
,12,16.05,,-0.8,,EUREKA INDUSTRIES LTD.,,,,70016,20160331,,,0.2,,,,,16.1,,
,12,322.35,,22.3,,EURO LEDER FASHION LTD.,0.1,,,70085,20160331,5.4,,4.5,4.2,,617.7,,360.8,,1.1
,12,423.3,,168.8,,ALANKIT LTD.,13.3,,,70115,20160331,306.3,4.7,35.2,,,301.7,,519.5,,13.8
,12,1596.8,1.8,237.5,,EUROTEX INDUSTRIES & EXPORTS LTD.,,1.8,,70231,20160331,6.7,0.5,-53.8,2.6,,2352.9,,1468.6,,
,12,25612.6,448.9,1236.7,,MCLEOD RUSSEL INDIA LTD.,3.1,,36.9,70319,20160331,901.9,10.1,156.8,420.0,13.3,15067.8,5.2,32528.6,,11.0
657.8,12,11492.95,41.2,1154.1,,EVEREADY INDUSTRIES (INDIA) LTD.,,,0.2,70321,20160331,258.9,14.2,506.5,179.2,40.5,13938.9,5.8,11654.1,,0.5
0.1,12,6.75,,-0.7,,TERRAFORM MAGNUM LTD.,,,,70328,20160331,,,-0.4,,,,,6.8,,
,12,7.2,,0.0,,TERRAFORM REALSTATE LTD.,,,,70356,20160331,,,-0.2,,,,,7.2,,
4.8,12,7313.6,1.2,1052.1,,EVEREST KANTO CYLINDER LTD.,0.2,1.4,,70379,20160331,4.9,-14.0,-1149.6,1.0,,1892.5,,6921.5,,12.4
,12,712.8,10.3,56.6,,EVEREST ORGANICS LTD.,0.6,,,70391,20160331,53.9,1.4,1.8,40.0,,1087.4,,758.8,,1.6
,12,108.8,,-7.1,,EVERLON SYNTHETICS LTD.,-0.1,-4.2,5.4,70538,20160331,-4.6,-0.3,3.2,,,309.7,,114.6,,
0.4,12,822.9,0.5,421.1,,APIS INDIA LTD.,0.0,,,70661,20160331,13.7,4.7,127.6,3.0,,1528.7,0.2,722.0,,5.3
,12,775.7,,-4.0,,EXCEL GLASSES LTD.,,,,70764,20160331,,,-9.6,,,,,773.8,,
,12,4064.05,41.2,455.9,,EXCEL INDUSTRIES LTD.,2.8,14.7,1.3,70775,20160331,116.7,19.8,252.0,41.1,56.0,4769.8,1.8,4229.7,,-4.7
,12,318.35,,14.9,,EXDON TRADING CO. LTD.,,,,71000,20160331,,,-0.5,,,,,318.2,,
0.1,12,9045.1,,239.6,,RESURGERE MINES & MINERALS INDIA LTD.,,,,71046,20160331,,,-670.4,,,3.6,,8893.4,,
,12,57871.55,546.2,13397.6,,EXIDE INDUSTRIES LTD.,25.8,,,71060,20160331,3301.8,28.7,6244.6,2571.0,146.4,77336.2,83.8,61770.7,,5.9
,12,581.75,1.9,-13.1,,EXPO GAS CONTAINERS LTD.,0.1,,,71210,20160331,5.8,,5.6,3.8,,445.6,,607.4,,
8.4,12,4736.4,,-162.3,,SATRA PROPERTIES (INDIA) LTD.,0.7,,,71281,20160331,6.9,0.2,44.2,6.3,,862.4,,4922.2,,-0.3
,12,15.6,,-0.4,,CENTERAC TECHNOLOGIES LTD.,,,,71411,20160331,,,-2.2,,,16.1,,13.9,,
0.1,12,5837.25,,-382.7,,F C S SOFTWARE SOLUTIONS LTD.,4.1,,,71470,20160331,10.5,2.0,-522.1,,,286.3,,5663.4,,3.9
69.6,12,11881.9,67.4,1710.6,,F D C LTD.,,23.4,,71477,20160331,3192.0,165.5,1568.1,92.3,271.6,10196.0,-0.8,12332.8,,12.7
,12,48.85,,-7.0,,F G P LTD.,,,,71506,20160331,,,-6.1,,,1.3,,46.0,,
0.1,12,32.1,,0.3,,FMEC INTERNATIONAL FINANCIAL SERVICES LTD.,,,,71569,20160331,,,0.1,,,,,32.9,,
0.3,12,674.8,12.9,39.4,,FAIRDEAL FILAMENTS LTD.,0.3,,5.7,71821,20160331,39.8,0.8,17.1,26.2,,2001.4,0.1,733.0,0.5,-1.0
,12,4058.1,33.8,457.7,,FAIRFIELD ATLAS LTD.,1.2,,,71864,20160331,292.7,10.4,315.6,238.2,,3880.3,10.0,4252.7,,-0.9
,12,590.05,,-230.4,,ANERI FINCAP LTD.,,,,72332,20160331,,,-0.6,,,,,1040.3,,
0.3,12,159.05,,8.1,,COVIDH TECHNOLOGIES LTD.,-1.0,,,72476,20160331,-30.1,-32.2,-125.4,,,255.0,,112.6,,3.1
,12,2453.1,3.0,228.6,,FAZE THREE LTD.,3.0,3.0,,72576,20160331,36.7,2.9,15.3,24.8,,2477.4,,2328.9,,
0.9,9,11851.4,0.7,596.0,,FEDDERS ELECTRIC & ENGG. LTD.,0.6,,,72604,20160331,81.2,1.1,215.8,67.8,3.7,10417.8,,11872.6,,5.8
45.5,12,889838.85,41.9,-15192.6,,FEDERAL BANK LTD.,,,,72607,20160331,1618.7,1082.6,4756.5,,,,494.2,948379.2,,
8.0,12,1648.9,3.5,161.7,,FENOPLAST LTD.,,,1.3,72734,20160331,7.5,0.3,6.2,0.5,,2465.7,,1663.9,,3.2
,12,4790.1,23.7,321.5,,FERRO ALLOYS CORPN. LTD.,,,,72805,20160331,162.9,4.5,-41.3,135.4,,6033.0,,4734.4,,-0.7
,12,16507.85,,-2217.8,,"FERTILISERS & CHEMICALS, TRAVANCORE LTD.",,,80.2,72842,20160331,27.7,-4.7,-4522.1,32.4,14.5,17800.8,,16518.2,,
,12,119.85,,128.2,,P H CAPITAL LTD.,,,,72918,20160331,,,64.6,,,,,100.6,,
,12,30312.5,,-19696.8,,J M FINANCIAL CREDIT SOLUTIONS LTD.,0.7,,,72930,20160331,2.7,0.4,1975.4,,,,0.9,42068.0,,0.7
16.5,12,5691.7,373.0,1215.1,,FIEM INDUSTRIES LTD.,7.2,27.7,0.7,72979,20160331,1138.1,53.1,571.8,662.2,62.5,10894.0,2.4,6630.5,,8.7
0.5,12,8296.45,65.0,631.4,,FILATEX INDIA LTD.,-0.7,,70.1,73013,20160331,1235.4,6.5,262.7,1178.5,,14188.0,0.1,9154.7,,-4.2
90.0,12,34174.35,,-1874.7,,63 MOONS TECHNOLOGIES LTD.,26.6,,,73119,20160331,22.8,-0.7,-134.1,,125.1,1413.3,4.3,33999.2,,1.9
,12,58.1,,-26.4,,S S K LIFESTYLES LTD.,,,,73212,20160331,,,3.5,,,,,71.0,,
,12,135.2,,-2.0,,FINE-LINE CIRCUITS LTD.,0.1,,1.8,73234,20160331,4.1,0.4,0.9,3.5,1.1,253.0,0.1,143.6,,
139.1,12,17374.05,0.5,2976.1,,FINOLEX CABLES LTD.,15.7,,18.7,73325,20160331,133.2,-1.1,2488.4,82.9,,26124.6,,18326.5,,11.0
304.0,12,18458.1,18.2,5608.0,,FINOLEX INDUSTRIES LTD.,,,351.0,73332,20160331,287.7,-4.0,2336.2,248.5,,28140.4,3.4,18265.0,,17.6
,12,138.35,,-8.7,,FIRST CUSTODIAN FUND (INDIA) LTD.,0.1,,,73477,20160331,0.1,,-1.8,,,,,125.2,,
0.1,12,181.05,,-3.7,,FIRST FINANCIAL SERVICES LTD.,,,,73486,20160331,,,-7.5,,,,,177.0,,
,12,198.55,,-3.3,,EPIC ENERGY LTD.,,,,73572,20160331,,,-28.3,,,192.4,,184.3,,
,12,0.25,,-0.5,,FISCHER CHEMIC LTD.,,,,73574,20160331,,,-0.3,,,,,0.2,,
,12,92.7,,-16.8,,7SEAS ENTERTAINMENT LTD.,,,,73721,20160331,,,1.8,,,64.6,,105.6,,
2.4,12,208.75,,36.3,,SWASTI VINAYAKA ART & HERITAGE CORPN. LTD.,,,0.4,73773,20160331,,,20.9,,,18.4,,209.6,,
,12,3401.75,14.0,-96.2,,CMI F P E LTD.,0.1,,144.0,73790,20160331,33.8,0.5,131.2,18.6,,2116.4,0.6,2978.7,,
,12,1280.25,30.1,260.9,,FLEX FOODS LTD.,,13.4,,73839,20160331,243.9,1.7,80.9,197.8,,828.7,0.1,1401.2,,0.8
36.2,12,34639.9,96.3,4682.6,,UFLEX LTD.,,-6.2,,73840,20160331,1876.7,54.2,1996.8,506.6,11.3,37600.4,14.8,36177.5,,50.2
,12,2141.0,-20.0,95.7,,JHAVERI FLEXO INDIA LTD.,0.8,,26.6,73884,20160331,-102.5,1.9,-11.8,-81.4,,3035.5,,2091.5,,-2.5
,12,25.2,0.2,-4.3,,FLORA TEXTILES LTD.,,,,73988,20160331,0.2,,-6.7,,,15.0,,22.3,,
0.1,12,332.45,2.4,-6.9,,FLUIDOMAT LTD.,0.2,,,74157,20160331,7.2,-0.2,39.7,4.8,,305.2,,345.7,,
0.3,12,271.65,,2.5,,FOCUS INDUSTRIAL RESOURCES LTD.,,,,74242,20160331,-2.4,,0.1,,,,,277.2,,-2.4
17.7,12,2018.3,,144.8,,FOMENTO RESORTS & HOTELS LTD.,0.8,,0.5,74294,20160331,-1.9,3.8,140.5,3.3,,603.7,,2175.9,,-9.8
5.3,12,2927.7,69.2,-201.3,,FOODS & INNS LTD.,0.5,,2.1,74341,20160331,263.9,2.1,6.1,192.5,,3412.7,,3148.5,,-0.4
,12,5043.2,341.1,338.7,,FORBES & CO. LTD.,-17.9,,783.8,74386,20160331,165.3,-70.0,22.2,9.7,,2003.1,-1.3,5212.8,,-1.3
4.2,12,3971.15,,12.9,-0.7,DION GLOBAL SOLUTIONS LTD.,1.1,,4.8,74600,20160331,6.5,0.1,-120.3,,,343.7,8.3,3958.1,,
,12,50322.9,,-6936.2,,FORTIS HEALTHCARE LTD.,4.4,,,74601,20160331,-25.7,-9.2,-735.1,-18.1,,5996.8,37.0,49091.6,,2.2
0.2,12,2193.0,,40.7,,FORTUNE FINANCIAL SERVICES (INDIA) LTD.,,,,74664,20160331,-0.4,-0.4,1.1,,,32.5,,2226.9,,
0.2,12,721.2,,-81.7,,INTENSE TECHNOLOGIES LTD.,8.0,,,74684,20160331,16.2,0.2,-9.3,,,420.0,,704.0,,
,12,47.0,,-20.6,,FORTUNE INTERNATIONAL LTD.,,,,74694,20160331,,,-0.2,,,0.9,,46.9,,
,12,9.0,,-2.0,,FOUNDRY FUEL PRODUCTS LTD.,,,,74816,20160331,,,-2.9,,,,,8.6,,
,12,1845.15,,-506.8,,FOUR DIMENSIONS SECURITIES (INDIA) LTD.,0.2,,,74841,20160331,0.4,0.2,129.2,,,,,1755.5,,
0.6,12,741.65,,-28.6,,PALRED TECHNOLOGIES LTD.,0.1,,,74884,20160331,1.9,,-9.9,,,,1.8,588.0,,
,12,11.4,,0.0,,FOURTH GENERATION INFORMATION SYSTEMS LTD.,,,,74920,20160331,,,-2.0,,,0.7,,11.4,,
,15,3091.25,8.6,45.0,,F C I OEN CONNECTORS LTD.,,,6.4,74973,20160331,324.8,8.9,-66.5,307.4,,4569.1,,2738.3,,
0.1,12,301.8,,11.4,,FRANKLIN LEASING & FINANCE LTD.,,,,75051,20160331,,,1.6,,,,,303.5,,
0.1,12,57.9,,-2.2,,FRASER & CO. LTD.,0.1,,,75067,20160331,0.1,,0.4,,,4.6,,58.3,,
2.2,12,330.9,26.7,35.1,,FREDUN PHARMACEUTICALS LTD.,0.3,24.2,3.6,75087,20160331,73.9,3.0,10.7,18.8,,427.2,0.9,432.0,,
,12,1017.0,6.1,35.8,,FRESHTROP FRUITS LTD.,0.5,,0.8,75203,20160331,21.4,0.7,80.5,13.8,,1204.3,,1114.0,,
0.2,12,7.15,,-2.4,,FRONTIER INFORMATICS LTD.,,,,75362,20160331,,,-4.8,,,0.5,,5.4,,
,12,188.65,,-11.0,,FRONTIER CAPITAL LTD.,,,,75364,20160331,,,3.8,,,,,191.0,,
1.0,12,491.85,16.5,13.0,,FRONTIER SPRINGS LTD.,0.3,6.8,0.7,75378,20160331,82.2,1.5,5.1,56.7,,441.9,,525.9,,0.4
,12,771.9,,134.4,,FRONTLINE CORPORATION LTD.,,,0.5,75395,20160331,27.8,0.1,-42.5,0.2,,383.7,,789.6,,30.1
0.1,12,408.3,,-7.7,,FRONTLINE SECURITIES LTD.,,,,75432,20160331,2.4,,35.4,,,0.6,,420.7,,
107.2,12,2622.6,,56.1,,FULFORD (INDIA) LTD.,6.9,,0.8,75539,20160331,2.0,,-141.4,,,1578.0,,2562.6,,-4.9
0.8,12,66.8,1.1,6.4,,FUNWORLD & TOURISM DEVP. LTD.,0.3,,,75614,20160331,7.2,,-1.3,5.9,,34.4,,63.3,,
0.1,12,16.05,,-0.9,,FUTURISTIC SECURITIES LTD.,-0.1,,,75782,20160331,-0.3,-0.2,0.2,,,,,16.1,,
0.1,12,17.15,,-6.1,,I O SYSTEM LTD.,0.1,,,75870,20160331,0.1,,-8.0,,,,,17.1,,
,12,190.05,,-0.9,,G C C L CONSTRUCTION & REALITIES LTD.,,,,75954,20160331,,,1.2,,,,,190.7,,
,12,414.85,,,,G C M SECURITIES LTD.,0.1,,,76001,20160331,0.1,,0.9,,,,,412.7,,
,12,121.2,0.6,0.6,,G CLARIDGE & CO. LTD.,,,,76030,20160331,0.6,,-1.0,,,2.7,,282.8,,
0.1,12,,,1.0,,G D L LEASING & FINANCE LTD.,,,,76091,20160331,,,0.1,,,,,31.5,,
,12,64181.65,41.5,-865.4,,B G R ENERGY SYSTEMS LTD.,,2.2,2.2,76161,20160331,202.6,14.1,329.8,129.6,,31973.2,1.7,65925.6,,-6.2
0.8,12,1391.1,1.3,166.0,,G E E LTD.,0.4,0.3,,76191,20160331,22.2,0.5,45.7,21.0,,2107.5,,1421.6,,-1.3
0.1,12,281.9,-1.3,27.6,,G G AUTOMOTIVE GEARS LTD.,-0.5,,,76266,20160331,27.4,-3.0,2.5,35.0,,237.3,,283.1,,-2.8
,12,268.8,,-18.3,,G G DANDEKAR MACHINE WORKS LTD.,-0.2,,1.2,76270,20160331,-1.8,-1.3,-41.9,0.1,,105.3,-0.4,267.1,,
22.7,12,74079.2,,-11652.2,,G I C HOUSING FINANCE LTD.,0.9,,,76346,20160331,3.2,2.3,1245.0,,,,,80744.5,,
0.4,12,394.8,,16.2,,MEYER APPAREL LTD.,0.1,,18.0,76373,20160331,0.3,0.2,-348.7,1.4,,290.0,0.1,349.2,,-1.5
0.6,12,485.75,6.5,-119.0,,G K B OPHTHALMICS LTD.,,,3.3,76413,20160331,14.8,2.5,136.6,3.7,,330.1,,479.7,,2.1
0.1,12,64.25,,-2.6,,G K CONSULTANTS LTD.,,,,76429,20160331,,,2.1,,,,,65.1,,
,12,6899.95,24.1,,,G K N DRIVELINE (INDIA) LTD.,7.8,,12.6,76484,20160331,507.8,9.9,432.9,462.5,35.9,10017.3,,6647.2,,0.4
0.3,12,1112.95,-3.8,5.3,,G K W LTD.,-0.4,2.2,187.1,76533,20160331,-125.6,,111.2,-123.3,,71.3,,1192.4,,3.0
22.4,12,2637.85,6.2,8.7,,GRAVISS HOSPITALITY LTD.,1.2,,,76586,20160331,23.4,10.9,-10.8,5.0,,472.0,0.1,2643.5,,
,12,2184.25,-26.7,598.6,,G M BREWERIES LTD.,0.2,,33.6,76626,20160331,-18.7,0.2,583.1,6.1,,12580.4,0.1,2310.4,,1.4
11.9,12,2091.2,34.7,138.2,,G M M PFAUDLER LTD.,,,2.4,76683,20160331,109.1,4.3,183.6,43.9,11.0,2469.1,8.6,2228.8,,2.0
3.5,12,155041.25,,-71.7,,G M R INFRASTRUCTURE LTD.,14.2,,,76718,20160331,81.7,15.6,-15189.0,39.5,,1923.2,7.5,158149.8,,4.3
,12,3356.45,1.1,747.9,,PARRYS SUGAR INDS. LTD. [MERGED],,,0.8,76722,20160331,12.5,,-259.9,11.4,,3031.1,,3208.0,,
0.2,12,4365.2,62.2,724.6,,G N A AXLES LTD.,1.4,,,76780,20160331,151.5,3.5,259.6,69.2,,5366.8,,4465.6,,7.7
,12,294.3,,8.3,,DELTA MAGNETS LTD.,0.2,,,76897,20160331,11.3,0.8,-3.4,10.3,1.6,189.0,,430.6,,
0.2,12,2119.75,,456.9,,G R M OVERSEAS LTD.,,,,77055,20160331,8.4,,20.5,1.5,,3557.2,,1834.6,,6.9
,12,776.1,,-240.8,,SHIV OM INVST. & CONSULTANCY LTD.,,,,77098,20160331,,,-44.7,,,,,850.1,,
0.5,12,1326.45,4.2,132.2,,G S AUTO INTERNATIONAL LTD.,,,0.5,77142,20160331,18.6,6.2,-4.3,9.4,4.9,1868.9,,1321.9,,-1.2
,12,108.7,,-5.1,,G S B FINANCE LTD.,,,,77148,20160331,,,2.0,,,,,111.9,,
,12,19.25,,-0.8,,G S L SECURITIES LTD.,,,,77242,20160331,,,0.1,,,,,19.3,,
,12,3543.45,,224.5,,GOLDEN TOBACCO LTD.,0.2,,,77393,20160331,2.5,,-365.7,2.3,4.3,1016.0,,3522.6,,
0.9,12,50025.5,16.3,-264.4,-51.3,G T L LTD.,-6.6,,18.1,77413,20160331,-50.3,-7.8,-26074.4,-0.7,65.0,12403.6,0.0,39281.9,,-0.2
0.1,12,2246.45,5.5,245.3,,G T N INDUSTRIES LTD.,,0.0,4.1,77423,20160331,35.4,0.8,-44.2,30.7,,2800.6,,2709.2,,-1.6
1.0,12,1201.75,,-153.7,,G V FILMS LTD.,,,,77460,20160331,1.0,1.0,-69.6,,,33.7,,1191.9,,
,12,3.9,,0.5,,G-TECH INFO TRAINING LTD.,,,,77554,20160331,,,0.1,,,0.9,,4.1,,
,12,7256.6,63.6,910.5,,GABRIEL INDIA LTD.,,,2.0,77591,20160331,320.9,6.4,752.4,198.0,123.5,15882.5,20.7,7413.5,,4.4
,12,54.45,,-4.0,,GAEKWAR MILLS LTD.,,,,77652,20160331,,,-31.1,,,,,55.9,,
,12,13.6,,2.3,,GAGAN GASES LTD.,,,0.1,77670,20160331,-0.6,,1.2,,,11.5,,12.8,,-0.6
,12,360.95,,129.1,,GAGAN POLYCOT INDIA LTD.,0.5,,,77691,20160331,1.8,0.1,4.8,1.1,,1230.0,,368.8,,0.1
,12,26.95,,-0.7,,GAJANAN SECURITIES SERVICES LTD.,,,,77819,20160331,,,0.0,,,,,26.9,,
,12,112.25,,-7.1,,GAJRA BEVEL GEARS LTD.,,,,77895,20160331,,,-16.3,,,,,111.6,,
0.1,12,98.0,,-3.1,,GALADA FINANCE LTD.,,,,77965,20160331,1.2,,2.3,0.1,,9.8,,104.5,,1.1
,12,243.9,0.0,116.4,,GALADA POWER & TELECOMMUNICATION LTD.,0.1,,140.8,77967,20160331,9.7,-0.8,43.0,10.9,,88.5,,212.3,,0.1
,12,66.8,,11.9,,GALAXY AGRICO EXPORTS LTD.,,,1.0,77983,20160331,-4.4,0.1,4.1,-4.5,,58.9,,64.0,,
0.2,12,446.2,7.8,54.9,,GALAXY BEARINGS LTD.,,0.4,,77989,20160331,52.5,,16.0,44.3,,392.9,,456.5,,
0.1,12,314.65,,4.0,,GALAXY ENTERTAINMENT CORPN. LTD.,,,0.3,78015,20160331,-2.2,,-20.2,-2.2,,428.5,,291.0,,
0.6,12,22121.2,5.5,103.5,,SHRI LAKSHMI COTSYN LTD.,,,,78035,20160331,48.8,0.8,-1440.9,39.7,,4122.6,,20795.4,,2.8
0.1,12,322.4,,48.1,,BABA ARTS LTD.,,,,78057,20160331,,,0.4,,,78.5,,320.1,,
,12,0.1,,0.0,,GAMMA INFOWAY EXALT LTD.,,,,78234,20160331,,,-1.4,,,,,0.1,,
,18,100558.1,,126.2,,GAMMON INDIA LTD.,,-33.0,453.2,78250,20160331,-1119.4,-64.3,146.4,-444.1,,62235.8,0.1,101623.1,,-160.7
,18,15549.3,,1913.4,,GAMMON INFRASTRUCTURE PROJECTS LTD.,0.1,,,78253,20160331,-1.9,-0.6,580.6,-1.4,,4032.0,,15549.3,,
0.1,12,256.25,,44.5,,APLAYA CREATIONS LTD.,,,,78364,20160331,,,0.9,,,207.5,,245.0,,
1.5,12,1779.75,0.4,285.0,,GANDHI SPECIAL TUBES LTD.,,,,78455,20160331,11.8,0.2,185.5,11.0,,1020.8,,1811.7,,
,12,11.2,,-1.7,,GANDHIDHAM SPINNING & MFG. CO. LTD.,,,,78466,20160331,,,-1.5,,,,,11.5,,
679.5,12,5792.95,40.0,238.0,,BUTTERFLY GANDHIMATHI APPLIANCES LTD.,1.2,2.7,13.9,78469,20160331,91.9,6.0,123.9,47.1,27.1,9974.4,6.4,5895.3,,-11.5
,12,181.2,,-1.1,,FUTURISTIC OFFSHORE SERVICES & CHEMICAL LTD.,,,,78509,20160331,,,-0.8,,,,,181.3,,
0.7,12,2349.9,70.2,417.8,,GANESH BENZOPLAST LTD.,0.1,,500.0,78518,20160331,78.0,,481.6,7.6,,1239.2,,2155.5,,0.1
,12,181.05,8.6,-0.2,,GANESH FOUNDRY & CASTINGS LTD.,,0.8,,78543,20160331,66.1,0.6,3.8,56.1,,375.1,,195.8,,
,12,15.35,,-0.1,,GANESH HOLDINGS LTD.,,,,78551,20160331,,,-0.2,,,,,15.3,,
9.2,12,11195.95,11.0,1399.4,,GANESH HOUSING CORPN. LTD.,1.1,,,78554,20160331,31.6,4.7,394.3,0.0,,1874.0,-0.3,11338.8,,15.1
,12,4291.5,69.6,767.8,,GANESHA ECOSPHERE LTD.,,,1.5,78586,20160331,103.2,1.3,247.4,31.9,,6550.4,0.8,4146.8,,-0.4
,12,63.65,,-10.5,,GANGA PHARMACEUTICALS LTD.,,,,78744,20160331,,,0.5,,,27.0,,73.3,,
0.7,12,1246.5,-555.6,,,GANGOTRI TEXTILES LTD.,,,38.2,78917,20160331,-3611.2,-62.4,-388.0,-2876.0,,260.3,,594.1,,-25.8
,12,180.7,,0.6,,GANON TRADING & FINANCE CO. LTD.,,,,78974,20160331,,,0.4,,,355.9,,120.6,,
,12,306.85,,-67.7,,INDIA INFRASPACE LTD.,,,,79018,20160331,,,0.0,,,164.8,,343.8,,
41.5,12,18911.35,22.9,2046.4,,GARDEN SILK MILLS LTD.,0.3,3.5,0.4,79147,20160331,194.0,-3.9,-1406.1,120.8,,25673.3,,18138.4,,2.6
